incident_id,sensor_id,work_status,location_info_x,location_info_y,collect_time,air_temperature(°C),humidity(volume %),photosynthetic_effect(μmol/m²/s),atmo_pressure(Pa),light_sensor(Lux),min_wind_dir(°),max_wind_dir(°),avg_wind_dir(°),min_wind_speed(m/s),max_wind_speed(m/s),avg_wind_speed(m/s),rainfall(mm),rainfall_time(min),rainfall_extent(mm),max_rainfall_extent(mm),heat_temparature(°C),toppling_condition,co2_concentration(ppm)
1443,311,1,87.30584,44.2181,202409111249,22.97,34.72,1123,96160,73845,298.4,322.7,310,1.1,1.7,1.4,444.6,22040,0,0,23.92,0,343
1444,311,1,87.30584,44.2181,202409111349,24.38,30.32,1354,96060,87315,90,99.4,94.9,0.7,0.8,0.7,444.6,22040,0,0,24.95,0,347
1445,311,1,87.30584,44.2181,202409111449,24.45,30.88,1324,95990,87060,3,355.4,9.4,1.5,2.3,1.9,444.6,22040,0,0,25.09,0,346
1446,311,1,87.30584,44.2181,202409111549,24.97,27.84,759,95950,42095,0,358.8,359.3,1.9,4.1,3.1,444.6,22040,0,0,25.48,0,344
1447,311,1,87.30584,44.2181,202409111649,25.16,27.58,971,95920,73770,0,38.6,21.4,0.5,0.9,0.7,444.6,22040,0,0,26.44,0,348
1448,311,1,87.30584,44.2181,202409111749,26.05,25.61,664,95900,57210,4.7,341.5,348.5,0.4,0.9,0.6,444.6,22040,0,0,28.36,0,341
1449,311,1,87.30584,44.2181,202409111849,25.44,25.39,355,95940,34500,322.8,353.2,340.9,1.4,2.4,2,444.6,22040,0,0,26.79,0,344
1450,311,1,87.30584,44.2181,202409111949,23.34,30.1,53,95980,3790,290.3,313.7,305.3,1.2,1.7,1.5,444.6,22040,0,0,23.17,0,343
1451,311,1,87.30584,44.2181,202409112049,21.61,37.47,0,96020,55,281.4,289.1,285.4,1.7,2.1,1.9,444.6,22040,0,0,21.52,0,351
1452,311,1,87.30584,44.2181,202409112149,20.64,43.48,0,96120,0,288.4,301.6,293.1,1.5,2.2,2,444.6,22040,0,0,20.58,0,350
1453,311,1,87.30584,44.2181,202409112249,20.06,48.43,0,96170,0,292.6,310.9,302.3,3,4.4,3.5,444.6,22040,0,0,20.02,0,346
1454,311,1,87.30584,44.2181,202409112349,19.32,51.29,0,96180,0,295.2,306.2,299.3,2.2,2.7,2.5,444.6,22040,0,0,19.31,0,348
1455,311,1,87.30584,44.2181,202409120049,18.36,55.96,0,96190,0,264.8,278.4,270.3,2.4,3.5,2.8,444.6,22040,0,0,18.38,0,356
1456,311,1,87.30584,44.2181,202409120149,17.88,55.87,0,96200,0,239.4,271.3,258.4,2.7,5.2,4.2,444.6,22040,0,0,17.87,0,360
1457,311,1,87.30584,44.2181,202409120249,17.29,58.45,0,96200,0,261.4,284.9,270.7,1.6,3.4,2.7,444.6,22040,0,0,17.3,0,356
1458,311,1,87.30584,44.2181,202409120349,16.71,63.99,0,96200,0,261.4,270,265,0.8,1,0.9,444.6,22040,0,0,16.71,0,346
1459,311,1,87.30584,44.2181,202409120449,16.22,68.74,0,96150,0,161.5,172.8,165.2,0.8,1.1,0.9,444.6,22040,0,0,16.43,0,358
1460,311,1,87.30584,44.2181,202409120549,16.5,65.58,0,96100,0,152.4,178.7,167.9,1.8,3.1,2.3,444.6,22040,0,0,16.64,0,350
1461,311,1,87.30584,44.2181,202409120649,16.7,63.75,0,96090,0,171.8,212.5,202.5,0.5,1,0.8,444.6,22040,0,0,16.83,0,356
1462,311,1,87.30584,44.2181,202409120749,15.54,71.39,1,96100,95,234.6,234.6,234.6,0,0.3,0,444.6,22040,0,0,15.86,0,364
1463,311,1,87.30584,44.2181,202409120849,15.84,71.9,45,96130,2445,224,244,236.1,0.8,1,0.9,444.6,22040,0,0,16.21,0,366
1464,311,1,87.30584,44.2181,202409120949,17.27,67.64,229,96100,14540,228.7,234.4,231.55,1,1.3,1.1,444.6,22040,0,0,17.78,0,363
1465,311,1,87.30584,44.2181,202409121049,18.82,58.38,176,96080,10225,180,180,180,0,0.4,0.1,444.6,22040,0,0,19.65,0,356
1466,311,1,87.30584,44.2181,202409121149,20,48.37,461,96070,28890,229.3,308.7,236.1,0,1.1,0.6,444.6,22040,0,0,21.01,0,347
1467,311,1,87.30584,44.2181,202409121249,21.46,44.12,1098,95990,87280,220.5,220.5,220.5,0,0.7,0.5,444.6,22040,0,0,22.26,0,349
1468,311,1,87.30584,44.2181,202409121349,22.41,38.44,773,95920,52180,270,270,270,0.4,0.6,0.6,444.6,22040,0,0,23.35,0,343
1469,311,1,87.30584,44.2181,202409121449,23.47,36.64,1514,95860,96085,293.6,321.3,303.6,0.8,1.6,1.2,444.6,22040,0,0,24.87,0,345
1470,311,1,87.30584,44.2181,202409121549,23.36,38.73,1042,95800,64425,165.9,184.9,172.7,1.7,2.2,1.9,444.6,22040,0,0,25.07,0,344
1471,311,1,87.30584,44.2181,202409121649,24.04,35.99,670,95780,75030,82.8,95.2,87.6,1.1,1.5,1.3,444.6,22040,0,0,25.24,0,345
1472,311,1,87.30584,44.2181,202409121749,23.58,37.17,703,95750,64800,98.7,120.7,106.4,2.2,3.8,2.8,444.6,22040,0,0,25.03,0,344
1473,311,1,87.30584,44.2181,202409121849,22.47,40.27,97,95790,5830,118.6,155.1,144.1,0.8,1.6,1.1,444.6,22040,0,0,22.77,0,355
1474,311,1,87.30584,44.2181,202409121949,21.03,48.65,48,95800,3020,159.1,162.4,160.75,0.4,1,0.5,444.6,22040,0,0,21.35,0,370
1475,311,1,87.30584,44.2181,202409122049,20.03,52.49,0,95820,125,207.9,207.9,207.9,0.4,0.5,0.4,444.6,22040,0,0,20.15,0,370
1476,311,1,87.30584,44.2181,202409122149,17.95,58.84,0,95850,0,195.9,218.6,196.3,0.7,0.9,0.8,444.6,22040,0,0,17.55,0,392
1477,311,1,87.30584,44.2181,202409122249,17.07,59.95,0,95850,0,234.7,234.7,234.7,0.5,0.6,0.5,444.6,22040,0,0,16.87,0,382
1478,311,1,87.30584,44.2181,202409122349,16.66,61.15,0,95810,0,181.4,198.4,190.2,0.7,1.1,0.9,444.6,22040,0,0,16.53,0,374
1479,311,1,87.30584,44.2181,202409130049,16.9,57.55,0,95780,0,198.4,206.5,203.6,0.6,0.9,0.7,444.6,22040,0,0,16.57,0,389
1480,311,1,87.30584,44.2181,202409130149,14.63,64.59,0,95750,0,173.3,173.3,173.3,0,0,0,444.6,22040,0,0,14.93,0,426
1481,311,1,87.30584,44.2181,202409130249,12.45,71.39,0,95720,0,346.7,354.8,351.1,1.5,1.7,1.6,444.6,22040,0,0,12.72,0,413
1482,311,1,87.30584,44.2181,202409130349,13.27,72.19,0,95660,0,115.2,129.6,124.2,0.6,0.8,0.7,444.6,22040,0,0,13.05,0,397
1483,311,1,87.30584,44.2181,202409130449,11.61,78.83,0,95620,0,81.4,81.4,81.4,0,0.5,0.2,444.6,22040,0,0,11.9,0,441
1484,311,1,87.30584,44.2181,202409130549,11.51,82.96,0,95600,0,81.4,81.4,81.4,0,0.6,0.4,444.6,22040,0,0,11.34,0,436
1485,311,1,87.30584,44.2181,202409130649,9.62,87.04,0,95560,0,224.9,229.2,227.05,1,1.1,1,444.6,22040,0,0,9.82,0,479
1486,311,1,87.30584,44.2181,202409130749,10.58,82.39,2,95590,150,262.1,287,274.2,2.3,3.3,2.9,444.6,22040,0,0,10.44,0,396
1487,311,1,87.30584,44.2181,202409130849,10.61,83.41,93,95630,11645,267.4,276.1,270.6,3,3.9,3.4,444.6,22040,0,0,10.7,0,353
1488,311,1,87.30584,44.2181,202409130949,13.06,78.31,385,95610,31455,270.5,287.4,279.5,1.9,2.4,2.3,444.6,22040,0,0,13.74,0,355
1489,311,1,87.30584,44.2181,202409131049,15.13,67.4,693,95600,51450,267,280.8,275.2,3.2,4.4,4,444.6,22040,0,0,15.37,0,361
1490,311,1,87.30584,44.2181,202409131149,16.84,61.13,964,95570,67950,294.9,312.6,305.2,2.9,5.5,4.3,444.6,22040,0,0,17.14,0,354
1491,311,1,87.30584,44.2181,202409131249,18.11,55.48,1181,95530,75420,290.1,301.9,295.4,4.3,5.5,4.8,444.6,22040,0,0,18.3,0,344
1492,311,1,87.30584,44.2181,202409131349,19.61,51.58,1293,95450,81195,310,330.5,319,3.1,5.5,4.3,444.6,22040,0,0,19.91,0,347
1493,311,1,87.30584,44.2181,202409131449,20.75,47.8,1279,95420,81485,281.1,311.2,302.6,2.2,5.2,3.2,444.6,22040,0,0,21.09,0,344
1494,311,1,87.30584,44.2181,202409131549,21.76,45.35,1139,95380,77530,281.1,304.5,296.6,4.1,4.8,4.4,444.6,22040,0,0,21.9,0,340
1495,311,1,87.30584,44.2181,202409131649,22.26,43.31,918,95370,68255,248.8,272.9,262.1,3.8,6.5,4.8,444.6,22040,0,0,22.78,0,340
1496,311,1,87.30584,44.2181,202409131749,21.84,43.51,622,95380,51385,272.7,296.9,280.4,3.4,7,5,444.6,22040,0,0,22.78,0,341
1497,311,1,87.30584,44.2181,202409131949,20.34,45.37,51,95470,3845,230.9,284.6,254,1.9,3.6,2.9,444.6,22040,0,0,20.23,0,353
1498,311,1,87.30584,44.2181,202409132049,19.34,48.68,0,95500,55,257.2,264.8,260.3,2.1,3.4,2.7,444.6,22040,0,0,19.23,0,354
1499,311,1,87.30584,44.2181,202409132149,18.78,51.64,0,95590,0,248.1,262,256,2,2.4,2.1,444.6,22040,0,0,18.76,0,356
1500,311,1,87.30584,44.2181,202409132249,18.47,52.49,0,95680,0,269.1,320,287.8,1.9,3.1,2.6,444.6,22040,0,0,18.47,0,354
1501,311,1,87.30584,44.2181,202409132349,18.14,54.15,0,95700,0,285.9,321.7,303.3,1.6,2.5,2.1,444.6,22040,0,0,18.2,0,353
1502,311,1,87.30584,44.2181,202409140048,17.61,56.44,0,95720,0,321.8,328,324,1.1,1.5,1.4,444.6,22040,0,0,17.74,0,355
1503,311,1,87.30584,44.2181,202409140148,16.63,62.07,0,95720,0,0,358.9,359.3,1.1,1.3,1.2,444.6,22040,0,0,16.96,0,363
1504,311,1,87.30584,44.2181,202409140248,16.25,59.79,0,95740,0,0,24.4,12.1,1.5,2.3,1.8,444.6,22040,0,0,16.25,0,352
1505,311,1,87.30584,44.2181,202409140348,15.19,66.38,0,95740,0,30.9,38.4,33.3,1.9,2.4,2.1,444.6,22040,0,0,15.26,0,352
1506,311,1,87.30584,44.2181,202409140448,14.89,67.51,0,95750,0,0,46.3,21.5,1.1,1.6,1.4,444.6,22040,0,0,14.99,0,352
1507,311,1,87.30584,44.2181,202409140548,14.47,67.78,0,95770,0,0,351.5,7.1,1.8,2.7,2.3,444.6,22040,0,0,14.53,0,351
1508,311,1,87.30584,44.2181,202409140648,14.01,71.43,0,95810,0,209.7,233.1,221.7,0.8,1.2,1,444.6,22040,0,0,14.15,0,356
1509,311,1,87.30584,44.2181,202409140748,14.03,71.45,0,95880,30,281,303.6,291.4,0.8,1,0.8,444.6,22040,0,0,14.26,0,358
1510,311,1,87.30584,44.2181,202409140848,13.96,67.62,58,95920,3120,315.6,333.4,322.2,1,1.3,1.1,444.6,22040,0,0,14.2,0,353
1511,311,1,87.30584,44.2181,202409140948,14.49,62.13,261,95960,13555,21.8,341.5,340.4,1.2,2.1,1.7,444.6,22040,0,0,14.86,0,348
1512,311,1,87.30584,44.2181,202409141048,15.51,59.05,457,95950,26280,45,74.4,57.1,1.1,1.5,1.3,444.6,22040,0,0,16.14,0,352
1513,311,1,87.30584,44.2181,202409141148,16.3,61.13,603,95980,35345,123.6,146.3,135.3,0.9,1.5,1.2,444.6,22040,0,0,17.73,0,352
1514,311,1,87.30584,44.2181,202409141248,16.91,57.2,694,95960,50150,254.4,288.4,284.1,0.5,0.8,0.6,444.6,22040,0,0,18.23,0,356
1515,311,1,87.30584,44.2181,202409141348,17.55,58.62,1585,95920,105265,135,178.5,164.1,1,1.7,1.3,444.6,22040,0,0,18.9,0,359
1516,311,1,87.30584,44.2181,202409141448,18.69,55.35,836,95880,56720,57.9,95.6,77.5,1.8,3.4,2.7,444.6,22040,0,0,19.49,0,355
1517,311,1,87.30584,44.2181,202409141548,18.62,45.56,404,95920,22065,31.5,58.3,42.4,1.6,2.2,1.9,444.6,22040,0,0,19.31,0,349
1518,311,1,87.30584,44.2181,202409141648,17.7,47.14,109,95940,6510,8.6,33.6,23.5,1.9,3.1,2.5,444.6,22040,0,0,17.62,0,350
1519,311,1,87.30584,44.2181,202409141748,13.47,73.72,176,95950,8715,48.3,63.6,54.6,2,2.7,2.4,446.2,22120,1.6,12,13,0,348
1520,311,1,87.30584,44.2181,202409141848,14.89,69.31,441,96060,32350,1.6,356.1,10.4,1.6,2.5,1.9,446.4,22130,0.2,12,15.4,0,350
1521,311,1,87.30584,44.2181,202409141948,14.68,71.73,116,96030,12855,60.8,77.1,72.1,0.8,1.6,1.1,446.4,22130,0,0,15.26,0,348
1522,311,1,87.30584,44.2181,202409142048,13.48,74.64,0,96050,85,113.1,135,119.4,0.8,1,0.9,446.4,22130,0,0,13.32,0,352
1523,311,1,87.30584,44.2181,202409142149,12.66,76.15,0,96100,0,108.4,108.4,108.4,0.5,0.6,0.5,446.4,22130,0,0,12.83,0,369
1524,311,1,87.30584,44.2181,202409142248,12.71,77.48,0,96160,0,171,171,171,0.5,0.7,0.6,446.4,22130,0,0,12.71,0,363
1525,311,1,87.30584,44.2181,202409142348,11.23,84.42,0,96170,0,218.6,218.6,218.6,0.5,0.5,0.5,446.4,22130,0,0,11.09,0,376
1526,311,1,87.30584,44.2181,202409150048,10.17,86.21,0,96210,0,203.2,210.2,203.5,0.7,0.8,0.7,446.4,22130,0,0,10.19,0,383
1527,311,1,87.30584,44.2181,202409150148,10.08,89.17,0,96170,0,195.5,195.5,195.5,0,0.7,0.4,446.4,22130,0,0,9.87,0,378
1528,311,1,87.30584,44.2181,202409150248,9.9,90,0,96170,0,217.4,217.4,217.4,0,0.6,0.4,446.4,22130,0,0,9.63,0,414
1529,311,1,87.30584,44.2181,202409150348,7.97,94.27,0,96180,0,107.9,116.5,109.3,0.7,0.8,0.8,446.4,22130,0,0,7.93,0,392
1530,311,1,87.30584,44.2181,202409150448,9.1,94.47,0,96180,0,146.2,175.2,161.4,0.9,1.2,1,446.4,22130,0,0,8.91,0,393
1531,311,1,87.30584,44.2181,202409150548,9.26,94.78,0,96160,0,129.8,149.1,140.1,0.9,1.4,0.9,446.4,22130,0,0,8.96,0,417
1532,311,1,87.30584,44.2181,202409150648,7.42,94.72,0,96130,0,188.1,202,195.1,0.7,1,0.9,446.4,22130,0,0,7.41,0,428
1533,311,1,87.30584,44.2181,202409150748,6.77,96.78,2,96140,110,177.4,211.4,189,0.6,1.4,1.1,446.4,22130,0,0,7.06,0,414
1534,311,1,87.30584,44.2181,202409150848,6.96,96.64,87,96140,13095,336,336,336,0,0,0,446.4,22130,0,0,7.68,0,436
1535,311,1,87.30584,44.2181,202409150948,11.15,92.47,419,96110,37735,78.9,85.4,81.5,1.6,1.7,1.6,446.4,22130,0,0,13.05,0,378
1536,311,1,87.30584,44.2181,202409151048,14.17,76.25,738,96070,55230,72.2,85.4,79,2.5,3.4,2.9,446.4,22130,0,0,14.79,0,371
1537,311,1,87.30584,44.2181,202409151148,17.09,53.9,1028,96040,69105,85,103.8,96.8,3.1,4.1,3.6,446.4,22130,0,0,17.42,0,365
1538,311,1,87.30584,44.2181,202409151248,18.95,39.69,1255,95970,78520,76.4,108.3,93.3,4,6.5,5.4,446.4,22130,0,0,19.23,0,364
1539,311,1,87.30584,44.2181,202409151348,20.8,32.88,1349,95860,55165,52,68.9,59.3,3.8,5,4.6,446.4,22130,0,0,20.84,0,367
1540,311,1,87.30584,44.2181,202409151448,22.42,30.83,1328,95800,84110,75.6,86.9,80.9,4.3,7.6,6.3,446.4,22130,0,0,22.57,0,362
1541,311,1,87.30584,44.2181,202409151548,22.71,29.77,1157,95740,78915,75.3,101.4,87.9,2.2,3.7,3.1,446.6,22140,0.2,12,22.98,0,364
1542,311,1,87.30584,44.2181,202409151649,22.98,27.57,958,95690,72070,7.6,45.6,26.3,1.8,5,3.5,446.6,22140,0,0,23.45,0,360
1543,311,1,87.30584,44.2181,202409151749,22.63,26.55,662,95670,58715,42.3,55.6,51.2,2.7,4.6,3.4,446.6,22140,0,0,23.9,0,364
1544,311,1,87.30584,44.2181,202409151849,22.29,27.12,355,95660,40945,47.5,72.9,57.4,2.5,4.6,3.4,446.6,22140,0,0,23.35,0,359
1545,311,1,87.30584,44.2181,202409151949,21.34,28.4,91,95690,15025,36.1,48.3,41.4,1.8,2.2,1.9,446.6,22140,0,0,21.64,0,361
1546,311,1,87.30584,44.2181,202409152049,18.04,37.32,0,95720,90,7.1,7.1,7.1,0.5,0.5,0.5,446.6,22140,0,0,17.42,0,365
1547,311,1,87.30584,44.2181,202409152149,14.74,49.29,0,95780,0,218.6,218.6,218.6,0.6,0.7,0.6,446.6,22140,0,0,14.32,0,381
1548,311,1,87.30584,44.2181,202409152249,12.76,58.19,0,95810,0,198.4,198.4,198.4,0.6,0.7,0.6,446.6,22140,0,0,12.42,0,384
1549,311,1,87.30584,44.2181,202409152349,11.86,60.17,0,95820,0,180,180,180,0.7,0.8,0.7,446.6,22140,0,0,11.55,0,398
1550,311,1,87.30584,44.2181,202409160049,9.95,68.8,0,95830,0,203.9,210.5,206.9,1.3,1.4,1.3,446.6,22140,0,0,10.06,0,385
1551,311,1,87.30584,44.2181,202409160148,9.03,69.71,0,95840,0,0,0,0,0,0.4,0,446.6,22140,0,0,8.96,0,421
